id,total_credit,gender,education,married_status,age,repay_sep,repay_aug,repay_jul,repay_jun,repay_may,repay_apr,bill_sep,bill_aug,bill_jul,bill_jun,bill_may,bill_apr,payment_sep,payment_aug,payment_jul,payment_jun,payment_may,payment_apr,payment_default
USER_15739,140000.0,female,university,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,134936.0,137328.0,138767.0,137231.0,128228.0,110803.0,6700.0,6704.0,5000.0,4155.0,4100.0,3600.0,1
USER_11720,70000.0,female,graduate school,single,29.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,44594.0,45588.0,46540.0,47378.0,46490.0,47758.0,2000.0,2000.0,1900.0,0.0,2200.0,3600.0,1
USER_18829,280000.0,female,graduate school,single,29.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,149312.0,152323.0,155568.0,158775.0,162035.0,165522.0,5500.0,5700.0,5800.0,5900.0,6100.0,6100.0,1
USER_20764,500000.0,male,university,married,44.0,No consumption,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,77009.0,92353.0,223085.0,278999.0,207007.0,66516.0,94064.0,223792.0,85184.0,4803.0,1189.0,222429.0,1
USER_1879,300000.0,female,graduate school,married,31.0,No consumption,No consumption,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,0.0,1110.0,12192.0,7639.0,1722.0,4064.0,1110.0,12192.0,300.0,191.0,4064.0,390.0,0
USER_14745,140000.0,female,university,single,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,54868.0,56983.0,59152.0,67288.0,71674.0,31374.0,3000.0,4000.0,9500.0,5000.0,2000.0,1400.0,0
USER_8311,310000.0,female,graduate school,single,30.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,33376.0,34587.0,30488.0,27112.0,24722.0,9862.0,2000.0,2000.0,1000.0,1000.0,661.0,1000.0,1
USER_24952,430000.0,male,graduate school,married,35.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,2178.0,0.0,0.0,0.0,0.0,2178.0,2125.0,0
USER_7035,50000.0,female,university,married,30.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,48139.0,49364.0,50558.0,23921.0,24423.0,25059.0,2299.0,2493.0,856.0,887.0,1043.0,922.0,1
USER_12112,180000.0,female,university,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,28978.0,25271.0,19917.0,22659.0,16114.0,15587.0,5029.0,12000.0,12659.0,10000.0,9000.0,9000.0,0
USER_12981,200000.0,female,university,single,35.0,Paid in full,Paid in full,Paid in full,Paid in full,No consumption,No consumption,1709.0,2400.0,675.0,0.0,0.0,0.0,2400.0,675.0,0.0,0.0,0.0,0.0,0
USER_18155,30000.0,male,high school,single,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,27995.0,28977.0,29366.0,29553.0,27677.0,16364.0,1456.0,2000.0,1400.0,554.0,327.0,0.0,1
USER_29435,180000.0,male,graduate school,single,28.0,Use of revolving credit,Paid in full,Paid in full,Use of revolving credit,Paid in full,Paid in full,9796.0,500.0,3866.0,6019.0,7602.0,7622.0,500.0,3866.0,3300.0,7602.0,7622.0,0.0,0
USER_18057,500000.0,male,graduate school,single,47.0,No consumption,No consumption,Paid in full,Paid in full,Use of revolving credit,Paid in full,21376.0,20473.0,3581.0,18855.0,6783.0,5921.0,20473.0,3587.0,18860.0,146.0,5923.0,9464.0,0
USER_13708,200000.0,female,graduate school,single,30.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,4520.0,10382.0,4447.0,126476.0,700.0,0.0,10382.0,4447.0,126476.0,700.0,0.0,860.0,1
USER_6622,50000.0,female,university,married,41.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,36329.0,36711.0,28415.0,18459.0,16077.0,12428.0,3406.0,0.0,640.0,660.0,296.0,60.0,0
USER_12566,120000.0,male,high school,married,24.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,79172.0,61300.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0
USER_24490,250000.0,male,high school,single,45.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,98015.0,100706.0,35960.0,26244.0,26690.0,31222.0,4541.0,1820.0,1500.0,1000.0,5000.0,3000.0,0
USER_25339,30000.0,female,university,single,24.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,23729.0,27889.0,29500.0,29639.0,27546.0,6718.0,10000.0,2061.0,1200.0,551.0,0.0,0.0,0
USER_18520,130000.0,female,university,single,25.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,14351.0,10473.0,9429.0,10413.0,7874.0,7158.0,2000.0,3000.0,3000.0,4000.0,1000.0,2000.0,1
USER_11969,70000.0,female,university,married,28.0,payment delay for 1 month,payment delay for 3 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,payment delay for 2 months,9192.0,8905.0,8611.0,8879.0,9746.0,8710.0,0.0,0.0,400.0,1000.0,0.0,700.0,0
USER_23160,230000.0,female,high school,married,47.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,182787.0,173108.0,163937.0,90980.0,91180.0,90260.0,7000.0,5665.0,4154.0,3300.0,3418.0,3600.0,0
USER_1722,90000.0,male,graduate school,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,56608.0,57897.0,63686.0,65233.0,66637.0,67882.0,2800.0,7400.0,3200.0,2600.0,2500.0,2500.0,1
USER_29249,20000.0,male,university,single,25.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,14989.0,15999.0,17043.0,18236.0,19376.0,18958.0,1263.0,1307.0,1500.0,1408.0,0.0,674.0,1
USER_7853,50000.0,male,graduate school,single,28.0,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,48508.0,45951.0,44013.0,28094.0,29138.0,30625.0,2500.0,2000.0,1200.0,1500.0,2000.0,1500.0,0
USER_24579,500000.0,male,graduate school,married,47.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,0.0,1200.0,163.0,1131.0,150.0,165.0,1200.0,163.0,1142.0,150.0,165.0,8530.0,0
USER_14265,70000.0,female,university,others,42.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,69486.0,68650.0,65458.0,19087.0,10220.0,11913.0,3000.0,1604.0,1000.0,10220.0,11913.0,10000.0,0
USER_29650,230000.0,male,graduate school,single,34.0,Use of revolving credit,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,56449.0,219192.0,226596.0,225791.0,226638.0,226265.0,231788.0,11621.0,9027.0,9015.0,9000.0,9014.0,1
USER_27817,110000.0,female,university,single,25.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,-2628.0,-5118.0,31503.0,-2880.0,-5000.0,0.0,165.0,36621.0,1496.0,10000.0,5000.0,0.0,0
USER_5005,420000.0,female,university,single,28.0,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,27186.0,27759.0,21103.0,22217.0,23440.0,61084.0,5009.0,5006.0,5000.0,5000.0,61084.0,3000.0,1
USER_6223,50000.0,female,university,single,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,36211.0,28530.0,20084.0,18088.0,18476.0,20168.0,1709.0,2004.0,7497.0,671.0,2000.0,6100.0,1
USER_736,70000.0,female,high school,married,50.0,No consumption,No consumption,Paid in full,Use of revolving credit,Use of revolving credit,Use of revolving credit,27345.0,-1041.0,17571.0,17920.0,18296.0,18659.0,1041.0,18862.0,640.0,663.0,666.0,690.0,1
USER_11847,120000.0,female,university,married,42.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,94218.0,95129.0,172957.0,85332.0,87103.0,71237.0,3415.0,3002.0,3177.0,3271.0,2702.0,2620.0,1
USER_20271,90000.0,female,high school,married,52.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,No consumption,No consumption,49115.0,50477.0,51400.0,0.0,0.0,0.0,2477.0,2400.0,0.0,0.0,0.0,0.0,0
USER_25604,160000.0,female,graduate school,single,32.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,162.0,-2.0,-2.0,499.0,284.0,1248.0,0.0,0.0,501.0,285.0,1254.0,99.0,1
USER_18950,290000.0,female,university,married,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,76383.0,78200.0,79726.0,80890.0,81615.0,75661.0,3400.0,3700.0,3600.0,3000.0,3000.0,3000.0,1
USER_27756,50000.0,female,university,single,22.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,No consumption,No consumption,50180.0,38404.0,29775.0,0.0,0.0,0.0,2100.0,1800.0,0.0,0.0,0.0,0.0,1
USER_9218,180000.0,female,university,single,23.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,178239.0,178856.0,177754.0,178191.0,183051.0,179546.0,7969.0,6379.0,6319.0,10671.0,3000.0,5400.0,1
USER_11541,100000.0,male,graduate school,married,44.0,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,No consumption,48850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
USER_3888,300000.0,male,high school,single,43.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,158741.0,155438.0,146043.0,142726.0,138849.0,137499.0,5823.0,5310.0,5302.0,5035.0,5118.0,4532.0,1
USER_4276,270000.0,male,university,married,34.0,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,275572.0,277585.0,232661.0,150298.0,134808.0,129645.0,10332.0,10000.0,18021.0,8026.0,6011.0,5000.0,1
USER_7995,100000.0,female,university,single,23.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,694.0,650.0,687.0,620.0,0.0,627.0,656.0,687.0,620.0,0.0,627.0,3620.0,1
USER_3165,50000.0,male,graduate school,single,32.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,13185.0,5070.0,6815.0,6068.0,7798.0,8511.0,1255.0,2000.0,0.0,2000.0,1000.0,500.0,0
USER_9937,50000.0,male,high school,married,48.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,10420.0,8451.0,9641.0,9468.0,9294.0,9263.0,1310.0,1500.0,500.0,500.0,500.0,200.0,0
USER_19842,130000.0,female,graduate school,married,33.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,63505.0,64121.0,66351.0,73399.0,71007.0,71253.0,5000.0,5000.0,10000.0,3000.0,3000.0,3228.0,0
USER_17217,360000.0,female,high school,single,30.0,Paid in full,payment delay for 2 months,payment delay for 2 months,Paid in full,Paid in full,Paid in full,780.0,780.0,390.0,3115.0,8069.0,390.0,390.0,0.0,3115.0,8069.0,390.0,5716.0,0
USER_23507,260000.0,female,graduate school,single,33.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,18480.0,3958.0,-86.0,-86.0,17315.0,14961.0,3978.0,0.0,0.0,17401.0,15036.0,18207.0,0
USER_13377,30000.0,female,university,married,29.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,15455.0,6570.0,11000.0,12460.0,28778.0,24244.0,2000.0,5000.0,2000.0,17000.0,1500.0,2000.0,0
USER_23658,400000.0,female,graduate school,married,37.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,229714.0,222726.0,162828.0,131433.0,126929.0,122492.0,11477.0,8000.0,4553.0,3600.0,3546.0,3864.0,0
USER_23940,50000.0,male,university,single,27.0,payment delay for 1 month,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,47568.0,46482.0,44546.0,40745.0,19910.0,17786.0,0.0,2000.0,1241.0,633.0,616.0,2500.0,1
USER_15654,200000.0,female,university,married,42.0,Paid in full,Paid in full,Paid in full,Paid in full,No consumption,No consumption,8050.0,0.0,1560.0,0.0,0.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,0
USER_8485,80000.0,male,high school,married,55.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,79788.0,81571.0,75814.0,49784.0,51408.0,48587.0,25000.0,7704.0,8700.0,3000.0,12900.0,3000.0,0
USER_2639,100000.0,male,high school,married,40.0,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,No consumption,No consumption,12878.0,7702.0,2377.0,0.0,0.0,0.0,2000.0,2377.0,40000.0,0.0,0.0,0.0,1
USER_9321,180000.0,female,graduate school,married,44.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,97925.0,98817.0,98495.0,96309.0,98484.0,100319.0,4303.0,4200.0,3500.0,3700.0,3600.0,3800.0,0
USER_29482,360000.0,male,graduate school,married,38.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,2513.0,5023.0,6664.0,11358.0,15479.0,20934.0,5066.0,6704.0,11415.0,15556.0,21039.0,19073.0,1
USER_29456,20000.0,male,university,single,30.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,-300.0,-690.0,-1080.0,-1470.0,-1860.0,-2250.0,0.0,0.0,0.0,0.0,0.0,4000.0,0
USER_20482,20000.0,male,university,single,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,17961.0,17091.0,14120.0,12266.0,10783.0,5131.0,1513.0,4932.0,9.0,286.0,1000.0,15000.0,0
USER_22225,130000.0,female,graduate school,single,29.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,93761.0,100172.0,97727.0,98588.0,97129.0,98016.0,8901.0,0.0,3401.0,3509.0,3671.0,3240.0,0
USER_20149,50000.0,female,university,single,36.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,50817.0,50523.0,51921.0,50767.0,48488.0,49503.0,2000.0,2500.0,0.0,1721.0,1782.0,1806.0,1
USER_1392,170000.0,female,graduate school,single,30.0,Paid in full,Use of revolving credit,Paid in full,Paid in full,Use of revolving credit,Paid in full,1560.0,1280.0,590.0,1168.0,2160.0,145564.0,1000.0,590.0,1168.0,1582.0,145564.0,5069.0,0
USER_7751,80000.0,female,university,single,22.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,80491.0,64868.0,51936.0,30165.0,30145.0,30085.0,2327.0,1687.0,1052.0,1076.0,1121.0,1237.0,1
USER_19950,170000.0,female,university,single,33.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,-189.0,-189.0,-189.0,-189.0,-189.0,-189.0,0.0,0.0,0.0,0.0,0.0,0.0,0
USER_8957,500000.0,male,graduate school,married,45.0,Paid in full,Paid in full,Paid in full,Paid in full,Use of revolving credit,Paid in full,6197.0,4934.0,6783.0,11507.0,4883.0,5897.0,4969.0,6802.0,11523.0,14.0,5914.0,7622.0,0
USER_3813,300000.0,female,graduate school,married,33.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
USER_11784,20000.0,female,university,single,23.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,No consumption,16371.0,17801.0,18256.0,18425.0,0.0,0.0,2000.0,1200.0,369.0,0.0,0.0,0.0,0
USER_18156,200000.0,male,graduate school,single,33.0,payment delay for 1 month,Paid in full,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,-168.0,416.0,83.0,667.0,251.0,-165.0,1000.0,499.0,1000.0,0.0,0.0,1000.0,0
USER_6137,320000.0,male,university,single,30.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,29668.0,30282.0,30737.0,26875.0,26318.0,25880.0,1353.0,1224.0,739.0,742.0,751.0,703.0,1
USER_6916,20000.0,female,university,single,25.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,7666.0,6664.0,6598.0,6632.0,6666.0,6666.0,6664.0,6600.0,6700.0,6700.0,6666.0,6982.0,0
USER_10822,160000.0,male,university,single,30.0,payment delay for 1 month,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0
USER_3895,100000.0,male,university,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,82609.0,81989.0,82466.0,78234.0,75615.0,76849.0,3106.0,3000.0,2805.0,2739.0,3085.0,2958.0,0
USER_28231,210000.0,female,university,single,32.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,0.0,0.0,980.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,238.0,0
USER_24525,140000.0,male,university,single,41.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,144904.0,143827.0,141805.0,26141.0,7373.0,81185.0,10000.0,10000.0,5000.0,6000.0,76000.0,3000.0,0
USER_21955,120000.0,female,university,single,27.0,Paid in full,Paid in full,Paid in full,payment delay for 2 months,Paid in full,Paid in full,1184.0,1066.0,5079.0,2528.0,4007.0,7457.0,1066.0,5079.0,0.0,4007.0,7457.0,2819.0,1
USER_15591,110000.0,male,university,single,51.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,110950.0,69564.0,51264.0,51584.0,49601.0,50485.0,2500.0,2500.0,1800.0,1800.0,2000.0,2000.0,1
USER_25750,130000.0,female,high school,married,43.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,126965.0,130067.0,129385.0,96775.0,98071.0,97743.0,6739.0,5540.0,4403.0,3814.0,3562.0,4021.0,1
USER_26933,130000.0,male,university,married,44.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,Paid in full,No consumption,139892.0,131365.0,9910.0,12909.0,0.0,0.0,6179.0,1969.0,131000.0,0.0,0.0,1700.0,0
USER_20313,70000.0,female,high school,married,57.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,10042.0,10577.0,11129.0,11650.0,12997.0,14322.0,1176.0,1196.0,1185.0,2000.0,2000.0,2000.0,0
USER_26799,230000.0,male,graduate school,single,27.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,8786.0,9865.0,10644.0,12414.0,15982.0,13324.0,2500.0,2000.0,2000.0,4000.0,2300.0,3000.0,1
USER_11512,80000.0,male,university,married,29.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,37822.0,40900.0,39944.0,40744.0,42084.0,42923.0,3700.0,0.0,1462.0,2000.0,1536.0,2001.0,1
USER_22286,30000.0,female,high school,married,29.0,payment delay for 1 month,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,27705.0,28452.0,29693.0,30206.0,30309.0,28218.0,1500.0,2000.0,1500.0,1044.0,0.0,2000.0,1
USER_7905,90000.0,female,graduate school,married,50.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,58979.0,64004.0,65298.0,65233.0,66717.0,67562.0,6000.0,3000.0,2300.0,2500.0,3000.0,2500.0,0
USER_6655,190000.0,female,graduate school,single,26.0,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,204297.0,106428.0,109736.0,111487.0,114878.0,118541.0,6355.0,6500.0,5000.0,5117.0,5644.0,4767.0,1
USER_23992,50000.0,male,high school,single,25.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,47727.0,45926.0,47095.0,49485.0,49083.0,45187.0,2100.0,2200.0,3500.0,2000.0,0.0,5151.0,0
USER_20893,550000.0,male,graduate school,single,35.0,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,539092.0,552234.0,565550.0,572805.0,823540.0,501370.0,23000.0,23000.0,18000.0,0.0,18373.0,18159.0,1
USER_27876,110000.0,female,university,single,27.0,payment delay for 1 month,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,59580.0,54255.0,55474.0,45467.0,46285.0,47334.0,0.0,2230.0,2100.0,2010.0,2150.0,1200.0,1
USER_4110,230000.0,male,graduate school,single,32.0,No consumption,No consumption,No consumption,No consumption,No consumption,No consumption,489.0,0.0,1257.0,0.0,1169.0,641.0,0.0,1257.0,0.0,1169.0,641.0,0.0,0
USER_10776,100000.0,female,university,married,39.0,payment delay for 3 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,76620.0,74813.0,69802.0,69887.0,68023.0,68734.0,0.0,5395.0,2433.0,0.0,2471.0,5191.0,1
USER_18373,50000.0,female,graduate school,single,23.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Paid in full,40756.0,48482.0,47226.0,11151.0,-2897.0,48211.0,10000.0,2500.0,3002.0,1500.0,52000.0,1900.0,0
USER_26853,360000.0,male,university,married,39.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1
USER_17981,160000.0,male,university,married,36.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,59675.0,61085.0,62503.0,63867.0,65206.0,69584.0,3000.0,3000.0,3000.0,3000.0,5600.0,2600.0,1
USER_23914,20000.0,male,graduate school,single,22.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,17875.0,20524.0,17478.0,18224.0,18926.0,19627.0,3300.0,0.0,1500.0,1000.0,1000.0,1000.0,0
USER_24089,110000.0,male,graduate school,single,28.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,107800.0,105820.0,104780.0,98139.0,72176.0,74011.0,4000.0,4000.0,4100.0,3000.0,3000.0,3000.0,1
USER_28248,30000.0,female,university,married,32.0,Use of revolving credit,Use of revolving credit,No consumption,No consumption,No consumption,No consumption,3454.0,-2.0,-2.0,-2.0,708.0,940.0,0.0,0.0,0.0,710.0,1042.0,0.0,1
USER_363,50000.0,male,university,single,32.0,payment delay for 4 months,payment delay for 3 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,45734.0,44741.0,43562.0,44039.0,45008.0,25775.0,0.0,0.0,1262.0,1358.0,1275.0,1590.0,1
USER_20742,50000.0,male,university,married,44.0,payment delay for 2 months,Paid in full,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,1473.0,2423.0,950.0,1560.0,1170.0,780.0,2423.0,0.0,1000.0,0.0,0.0,0.0,1
USER_7137,150000.0,female,high school,married,29.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,118025.0,120493.0,123087.0,124843.0,127431.0,130008.0,4278.0,4500.0,3700.0,3716.0,3768.0,4000.0,0
USER_27776,30000.0,female,university,single,24.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,payment delay for 2 months,Use of revolving credit,Use of revolving credit,27465.0,30386.0,31105.0,30270.0,29963.0,29661.0,3700.0,1500.0,0.0,1050.0,1250.0,2200.0,0
USER_1600,50000.0,male,graduate school,single,33.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,47853.0,49474.0,47822.0,8585.0,8797.0,9001.0,2412.0,1500.0,500.0,500.0,500.0,490.0,0
USER_3927,20000.0,male,university,single,24.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,17697.0,18445.0,19382.0,18440.0,18826.0,17311.0,1634.0,1571.0,629.0,652.0,618.0,640.0,0
USER_14488,60000.0,female,university,single,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,payment delay for 2 months,58452.0,52445.0,52974.0,54589.0,59518.0,60491.0,2500.0,2000.0,2500.0,6000.0,2100.0,0.0,0
USER_8374,20000.0,female,university,others,47.0,payment delay for 1 month,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,9325.0,8562.0,9571.0,9912.0,10036.0,10400.0,1000.0,1159.0,500.0,432.0,600.0,0.0,0
USER_16221,290000.0,female,graduate school,married,38.0,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,Paid in full,3613.0,14708.0,7209.0,14912.0,45473.0,15095.0,14718.0,7420.0,15118.0,45473.0,15095.0,8908.0,0
USER_16993,140000.0,female,graduate school,single,23.0,Use of revolving credit,Use of revolving credit,payment delay for 2 months,Use of revolving credit,Use of revolving credit,Use of revolving credit,90289.0,91739.0,89623.0,82030.0,84792.0,84794.0,10007.0,1038.0,3900.0,5000.0,4000.0,5000.0,1
USER_10208,80000.0,male,university,single,26.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,76158.0,81858.0,80337.0,61002.0,58148.0,52515.0,8000.0,5000.0,4000.0,5000.0,3000.0,5000.0,0
USER_21332,130000.0,male,university,married,52.0,Paid in full,payment delay for 2 months,Paid in full,Paid in full,Use of revolving credit,Use of revolving credit,6954.0,4110.0,1030.0,357.0,357.0,370.0,12.0,1034.0,727.0,0.0,13.0,1330.0,1
USER_16103,200000.0,female,university,married,33.0,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,Use of revolving credit,92707.0,73970.0,122304.0,116674.0,89694.0,68256.0,3112.0,50000.0,6760.0,3486.0,2476.0,2500.0,0
